"","model","formula","col(Biotic:Tmin)","SEcol(Biotic:Tmin)","col(Biotic)","SEcol(Biotic)","col(Int)","SEcol(Int)","col(Tmax:Biotic)","SEcol(Tmax:Biotic)","col(Tmax)","SEcol(Tmax)","col(Tmin)","SEcol(Tmin)","col(Tvar:Biotic)","SEcol(Tvar:Biotic)","col(Tvar)","SEcol(Tvar)","ext(Biotic:Tmin)","SEext(Biotic:Tmin)","ext(Biotic)","SEext(Biotic)","ext(Int)","SEext(Int)","ext(Tmax)","SEext(Tmax)","ext(Tmin)","SEext(Tmin)","ext(Tvar:Biotic)","SEext(Tvar:Biotic)","ext(Tvar)","SEext(Tvar)","p(Biotic:Tmin)","SEp(Biotic:Tmin)","p(Biotic)","SEp(Biotic)","p(Int)","SEp(Int)","p(Tmax:Biotic)","SEp(Tmax:Biotic)","p(Tmax)","SEp(Tmax)","p(Tmin)","SEp(Tmin)","p(Tvar:Biotic)","SEp(Tvar:Biotic)","p(Tvar)","SEp(Tvar)","psi(Elevation)","SEpsi(Elevation)","psi(Int)","SEpsi(Int)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"41","41","~Elevation ~ Tvar + Biotic ~ 1 ~ Tvar + Biotic",NA,NA,-1.26597985447211,0.968705660491502,-2.19326776599335,0.476315537141048,NA,NA,NA,NA,NA,NA,NA,NA,0.481838744704667,0.746181663039604,NA,NA,NA,NA,0.255518752644567,0.655890004174267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730528680578573,0.439503979561927,-0.946905133637807,0.415386383281473,NA,NA,NA,NA,NA,NA,NA,NA,0.21047635681984,0.355690635398082,8.26759708159519,5.47179206495041,-10.2006569458052,6.04025004654047,0,2403.26172290614,125.840654181259,9,60,269.681308362518,5.19529899540896,0.00914851810831551,NA,0.874744888574909
"77","77","~Elevation^2 ~ Tvar^2 + Biotic ~ 1 ~ Tvar^2 + Biotic",NA,NA,-1.26597985447211,0.968705660491502,-2.19326776599335,0.476315537141048,NA,NA,NA,NA,NA,NA,NA,NA,0.481838744704667,0.746181663039604,NA,NA,NA,NA,0.255518752644567,0.655890004174267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730528680578573,0.439503979561927,-0.946905133637807,0.415386383281473,NA,NA,NA,NA,NA,NA,NA,NA,0.21047635681984,0.355690635398082,8.26759708159519,5.47179206495041,-10.2006569458052,6.04025004654047,0,2403.26172290614,125.840654181259,9,60,269.681308362518,5.19529899540896,0.00914851810831551,NA,0.883893406683224
"1","1","~1 ~ 1 ~ 1 ~ 1",NA,NA,NA,NA,-1.63377284073943,0.35528907240321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.260808135358384,0.624010358904519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.404767018537,0.284848790772128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.39478209390398,0.601062693237412,0,7.96327040960383,131.098267787607,4,60,270.196535575214,5.71052620810514,0.00707083306856998,NA,0.890964239751794
"19","19","~Elevation ~ 1 ~ Tvar ~ Tvar",NA,NA,NA,NA,-1.64132448039399,0.364438471585017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154476166998121,0.686867464552414,NA,NA,NA,NA,NA,NA,0.00591652542298678,0.659822014263702,NA,NA,NA,NA,-1.45048340676718,0.305564098986969,NA,NA,NA,NA,NA,NA,NA,NA,-0.0477279368192658,0.258470615017961,6.64825947641978,4.32984877402238,-8.52788214708571,4.83633108188164,0,866.600626226229,128.184481311757,7,60,270.368962623515,5.8829532564057,0.00648677040361722,NA,0.897451010155411
"59","59","~Elevation^2 ~ 1 ~ Tvar^2 ~ Tvar^2",NA,NA,NA,NA,-1.64132448039399,0.364438471585017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154476166998121,0.686867464552414,NA,NA,NA,NA,NA,NA,0.00591652542298678,0.659822014263702,NA,NA,NA,NA,-1.45048340676718,0.305564098986969,NA,NA,NA,NA,NA,NA,NA,NA,-0.0477279368192658,0.258470615017961,6.64825947641978,4.32984877402238,-8.52788214708571,4.83633108188164,0,866.600626226229,128.184481311757,7,60,270.368962623515,5.8829532564057,0.00648677040361722,NA,0.903937780559029
"40","40","~1 ~ 1 ~ Tvar + Biotic ~ Tvar + Biotic",NA,NA,NA,NA,-1.70762268317899,0.37838831036082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24336974098853,3.13291478615871,3.41771035593566,2.4970965362099,NA,NA,NA,NA,NA,NA,-2.30537345357862,2.20809041059602,NA,NA,0.531084782476186,0.432711732528026,-1.14518011955016,0.433419501376004,NA,NA,NA,NA,NA,NA,NA,NA,0.0345257280099203,0.309985485646663,NA,NA,-1.26675240641435,0.62139446084874,0,479.379511348588,127.290289701263,8,60,270.580579402526,6.09457003541678,0.00583547921936462,NA,0.909773259778393
"76","76","~1 ~ 1 ~ Tvar^2 + Biotic ~ Tvar^2 + Biotic",NA,NA,NA,NA,-1.70762268317899,0.37838831036082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24336974098853,3.13291478615871,3.41771035593566,2.4970965362099,NA,NA,NA,NA,NA,NA,-2.30537345357862,2.20809041059602,NA,NA,0.531084782476186,0.432711732528026,-1.14518011955016,0.433419501376004,NA,NA,NA,NA,NA,NA,NA,NA,0.0345257280099203,0.309985485646663,NA,NA,-1.26675240641435,0.62139446084874,0,479.379511348588,127.290289701263,8,60,270.580579402526,6.09457003541678,0.00583547921936462,NA,0.915608738997758
"21","21","~1 ~ Biotic ~ 1 ~ Biotic",NA,NA,-1.04480446935489,0.717370678928566,-2.18780611823842,0.478223665290083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208942322071671,0.62500714075712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4706144947644,0.422682005802182,-1.10269590133101,0.382053109622541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.41740504752813,0.593506981584209,0,24.1594559795766,129.537148995426,6,60,271.074297990853,6.58828862374338,0.00455897171330438,NA,0.920167710711062
"17","17","~Elevation ~ Tvar ~ Tvar ~ Tvar",NA,NA,NA,NA,-1.65539310423311,0.373571980027714,NA,NA,NA,NA,NA,NA,NA,NA,0.399762575107964,0.355673341535252,NA,NA,NA,NA,0.265717906859865,0.681446059616114,NA,NA,NA,NA,NA,NA,0.185404987265021,0.636201091326024,NA,NA,NA,NA,-1.42797225090982,0.296340989063679,NA,NA,NA,NA,NA,NA,NA,NA,-0.029689942096026,0.255850663598438,6.69225167493254,4.3221553870375,-8.58243687728722,4.85469734558226,0,870.888402611761,127.53995922825,8,60,271.079918456499,6.59390908939002,0.00454617792653463,NA,0.924713888637597
"57","57","~Elevation^2 ~ Tvar^2 ~ Tvar^2 ~ Tvar^2",NA,NA,NA,NA,-1.65539310423311,0.373571980027714,NA,NA,NA,NA,NA,NA,NA,NA,0.399762575107964,0.355673341535252,NA,NA,NA,NA,0.265717906859865,0.681446059616114,NA,NA,NA,NA,NA,NA,0.185404987265021,0.636201091326024,NA,NA,NA,NA,-1.42797225090982,0.296340989063679,NA,NA,NA,NA,NA,NA,NA,NA,-0.029689942096026,0.255850663598438,6.69225167493254,4.3221553870375,-8.58243687728722,4.85469734558226,0,870.888402611761,127.53995922825,8,60,271.079918456499,6.59390908939002,0.00454617792653463,NA,0.929260066564132
"4","4","~1 ~ 1 ~ Tmin ~ Tmin",NA,NA,NA,NA,-1.55530481320606,0.357586207048467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16172827772859,1.37928607877105,NA,NA,3.51878085194758,2.28607649270725,NA,NA,NA,NA,NA,NA,NA,NA,-1.46894092415908,0.303785311623662,NA,NA,NA,NA,-0.0453043851279052,0.304372323723047,NA,NA,NA,NA,NA,NA,-1.33057493887589,0.60860680083728,0,173.846341561669,129.54844113873,6,60,271.09688227746,6.61087291035091,0.00450778072335358,NA,0.933767847287485
"44","44","~1 ~ 1 ~ Tmin^2 ~ Tmin^2",NA,NA,NA,NA,-1.55530481320606,0.357586207048467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16172827772859,1.37928607877105,NA,NA,3.51878085194758,2.28607649270725,NA,NA,NA,NA,NA,NA,NA,NA,-1.46894092415908,0.303785311623662,NA,NA,NA,NA,-0.0453043851279052,0.304372323723047,NA,NA,NA,NA,NA,NA,-1.33057493887589,0.60860680083728,0,173.846341561669,129.54844113873,6,60,271.09688227746,6.61087291035091,0.00450778072335358,NA,0.938275628010839
"24","24","~1 ~ Biotic + Tmin ~ Biotic + Tmin ~ Biotic + Tmin",NA,NA,-0.595586066330343,0.630205687881641,-2.22464017004423,0.477928585635798,NA,NA,NA,NA,-0.256503924710486,0.555081102289713,NA,NA,NA,NA,NA,NA,8.3323007032594,6.03998421579207,6.08490910122083,4.61409417775362,NA,NA,-0.463440395375604,2.03541822677354,NA,NA,NA,NA,NA,NA,1.18556685912005,0.484970466335242,-0.944023398358729,0.352375173221656,NA,NA,NA,NA,-0.613822965712831,0.382004962959844,NA,NA,NA,NA,NA,NA,-1.32330240858791,0.594188931245887,0,2440.5532779442,125.571553624061,10,60,271.143107248122,6.65709788101293,0.00440478948393884,NA,0.942680417494777
"61","61","~1 ~ Biotic + Tmin^2 ~ Biotic + Tmin^2 ~ Biotic + Tmin^2",NA,NA,-0.595586066330343,0.630205687881641,-2.22464017004423,0.477928585635798,NA,NA,NA,NA,-0.256503924710486,0.555081102289713,NA,NA,NA,NA,NA,NA,8.3323007032594,6.03998421579207,6.08490910122083,4.61409417775362,NA,NA,-0.463440395375604,2.03541822677354,NA,NA,NA,NA,NA,NA,1.18556685912005,0.484970466335242,-0.944023398358729,0.352375173221656,NA,NA,NA,NA,-0.613822965712831,0.382004962959844,NA,NA,NA,NA,NA,NA,-1.32330240858791,0.594188931245887,0,2440.5532779442,125.571553624061,10,60,271.143107248122,6.65709788101293,0.00440478948393884,NA,0.947085206978716
"9","9","~1 ~ Tmax ~ 1 ~ Tmax",NA,NA,NA,NA,-1.55633095973161,0.361363120625834,NA,NA,0.46214866013068,0.34951948016173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286193709676925,0.639146920324547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32160761538662,0.283726888202076,NA,NA,0.334440472189254,0.515752471163672,NA,NA,NA,NA,NA,NA,NA,NA,-1.39266884739767,0.599406105697047,0,9.3417811825316,129.699464609201,6,60,271.398929218402,6.91291985129277,0.00387591391044357,NA,0.95096112088916
"49","49","~1 ~ Tmax^2 ~ 1 ~ Tmax^2",NA,NA,NA,NA,-1.55633095973161,0.361363120625834,NA,NA,0.46214866013068,0.34951948016173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286193709676925,0.639146920324547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32160761538662,0.283726888202076,NA,NA,0.334440472189254,0.515752471163672,NA,NA,NA,NA,NA,NA,NA,NA,-1.39266884739767,0.599406105697047,0,9.3417811825316,129.699464609201,6,60,271.398929218402,6.91291985129277,0.00387591391044357,NA,0.954837034799603
"31","31","~1 ~ Tmax + Biotic ~ 1 ~ Tmax + Biotic",NA,NA,-1.29550599504334,0.788071619271942,-2.17083805705536,0.48108005021159,NA,NA,0.511196160560414,0.353410537714441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223511592967042,0.630722003612688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561914087377637,0.386907652168036,-0.9417808270009,0.371403380760701,NA,NA,0.468246482342856,0.473658444928289,NA,NA,NA,NA,NA,NA,NA,NA,-1.39915255401063,0.592471342204652,0,28.6933536072688,127.741458452315,8,60,271.482916904631,6.99690753752145,0.00371651960294068,NA,0.958553554402544
"68","68","~1 ~ Tmax^2 + Biotic ~ 1 ~ Tmax^2 + Biotic",NA,NA,-1.29550599504334,0.788071619271942,-2.17083805705536,0.48108005021159,NA,NA,0.511196160560414,0.353410537714441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.223511592967042,0.630722003612688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.561914087377637,0.386907652168036,-0.9417808270009,0.371403380760701,NA,NA,0.468246482342856,0.473658444928289,NA,NA,NA,NA,NA,NA,NA,NA,-1.39915255401063,0.592471342204652,0,28.6933536072688,127.741458452315,8,60,271.482916904631,6.99690753752145,0.00371651960294068,NA,0.962270074005485
"2","2","~1 ~ Tmin ~ Tmin ~ Tmin",NA,NA,NA,NA,-1.69070710771917,0.424034318227622,NA,NA,NA,NA,-0.270548413300338,0.436427090993508,NA,NA,NA,NA,NA,NA,NA,NA,2.11856000403229,1.38532463213124,NA,NA,3.40653440160835,2.2886632769666,NA,NA,NA,NA,NA,NA,NA,NA,-1.45421942675068,0.30118318658563,NA,NA,NA,NA,-0.0456277788860786,0.300449782994395,NA,NA,NA,NA,NA,NA,-1.34808069103489,0.605856093401224,0,182.062818623138,129.359294509749,7,60,272.718589019497,8.2325796523881,0.00200361206131759,NA,0.964273686066802
"42","42","~1 ~ Tmin^2 ~ Tmin^2 ~ Tmin^2",NA,NA,NA,NA,-1.69070710771917,0.424034318227622,NA,NA,NA,NA,-0.270548413300338,0.436427090993508,NA,NA,NA,NA,NA,NA,NA,NA,2.11856000403229,1.38532463213124,NA,NA,3.40653440160835,2.2886632769666,NA,NA,NA,NA,NA,NA,NA,NA,-1.45421942675068,0.30118318658563,NA,NA,NA,NA,-0.0456277788860786,0.300449782994395,NA,NA,NA,NA,NA,NA,-1.34808069103489,0.605856093401224,0,182.062818623138,129.359294509749,7,60,272.718589019497,8.2325796523881,0.00200361206131759,NA,0.96627729812812
"29","29","~1 ~ 1 ~ Biotic * Tmin ~ Biotic * Tmin",NA,NA,NA,NA,-1.80789435317122,0.364007241017506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.31347858118966,5.01576651441263,8.86941978074819,5.87559426828483,6.46809535137046,4.4154487626334,NA,NA,-2.60607305310474,4.66744503461801,NA,NA,NA,NA,0.169371276755672,0.28708832890277,1.10112387385155,0.520941206331168,-0.99308535042099,0.384000806971498,NA,NA,NA,NA,-0.327391110721474,0.606958634744094,NA,NA,NA,NA,NA,NA,-1.25146521901133,0.614107784739184,0,4813.84208231605,126.371827175997,10,60,272.743654351994,8.25764498488508,0.00197865815616433,NA,0.968255956284284
"66","66","~1 ~ 1 ~ Biotic * Tmin^2 ~ Biotic * Tmin^2",NA,NA,NA,NA,-1.80789435317122,0.364007241017506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.31347858118966,5.01576651441263,8.86941978074819,5.87559426828483,6.46809535137046,4.4154487626334,NA,NA,-2.60607305310474,4.66744503461801,NA,NA,NA,NA,0.169371276755672,0.28708832890277,1.10112387385155,0.520941206331168,-0.99308535042099,0.384000806971498,NA,NA,NA,NA,-0.327391110721474,0.606958634744094,NA,NA,NA,NA,NA,NA,-1.25146521901133,0.614107784739184,0,4813.84208231605,126.371827175997,10,60,272.743654351994,8.25764498488508,0.00197865815616433,NA,0.970234614440449
"15","15","~1 ~ Tvar ~ 1 ~ Tvar",NA,NA,NA,NA,-1.62131409145991,0.368163066403883,NA,NA,NA,NA,NA,NA,NA,NA,0.39761744655135,0.365085592607127,NA,NA,NA,NA,0.393135004323313,0.617829595243903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.40283354027163,0.283612490760666,NA,NA,NA,NA,NA,NA,NA,NA,-0.109512522662307,0.261605489645979,NA,NA,-1.36578898077732,0.609857825117862,0,8.55647851132603,130.374037268369,6,60,272.748074536738,8.26206516962827,0.00197428996769543,NA,0.972208904408144
"55","55","~1 ~ Tvar^2 ~ 1 ~ Tvar^2",NA,NA,NA,NA,-1.62131409145991,0.368163066403883,NA,NA,NA,NA,NA,NA,NA,NA,0.39761744655135,0.365085592607127,NA,NA,NA,NA,0.393135004323313,0.617829595243903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.40283354027163,0.283612490760666,NA,NA,NA,NA,NA,NA,NA,NA,-0.109512522662307,0.261605489645979,NA,NA,-1.36578898077732,0.609857825117862,0,8.55647851132603,130.374037268369,6,60,272.748074536738,8.26206516962827,0.00197428996769543,NA,0.97418319437584
"10","10","~1 ~ 1 ~ Tmax ~ Tmax",NA,NA,NA,NA,-1.55110158239725,0.375074329366815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119431451950529,0.669938909630966,-0.740595883337469,1.22969024094712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35689850059505,0.291595271597055,NA,NA,0.40783676760487,0.517160760787497,NA,NA,NA,NA,NA,NA,NA,NA,-1.33498873176278,0.60936095276526,0,33.6713573499284,130.381093376478,6,60,272.762186752957,8.27617738584729,0.00196040819747574,NA,0.976143602573315
"50","50","~1 ~ 1 ~ Tmax^2 ~ Tmax^2",NA,NA,NA,NA,-1.55110158239725,0.375074329366815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119431451950529,0.669938909630966,-0.740595883337469,1.22969024094712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35689850059505,0.291595271597055,NA,NA,0.40783676760487,0.517160760787497,NA,NA,NA,NA,NA,NA,NA,NA,-1.33498873176278,0.60936095276526,0,33.6713573499284,130.381093376478,6,60,272.762186752957,8.27617738584729,0.00196040819747574,NA,0.978104010770791
"38","38","~1 ~ Tvar + Biotic ~ Tvar + Biotic ~ Tvar + Biotic",NA,NA,-0.72474299890779,0.610622757143612,-2.0790925123738,0.478608306168893,NA,NA,NA,NA,NA,NA,NA,NA,0.0218157120789927,0.447953165973641,NA,NA,4.79494451429253,3.06719918295845,3.23314137168557,2.47791846379629,NA,NA,NA,NA,NA,NA,-2.24899594110797,2.14450183184211,NA,NA,0.700617397961361,0.422898521705155,-0.999479700828319,0.414602408016067,NA,NA,NA,NA,NA,NA,NA,NA,0.0766920690856827,0.310890095534834,NA,NA,-1.35113967385768,0.602846300658578,0,511.1067355163,126.385724651797,10,60,272.771449303594,8.28543993648447,0.00195134999907232,NA,0.980055360769863
"74","74","~1 ~ Tvar^2 + Biotic ~ Tvar^2 + Biotic ~ Tvar^2 + Biotic",NA,NA,-0.72474299890779,0.610622757143612,-2.0790925123738,0.478608306168893,NA,NA,NA,NA,NA,NA,NA,NA,0.0218157120789927,0.447953165973641,NA,NA,4.79494451429253,3.06719918295845,3.23314137168557,2.47791846379629,NA,NA,NA,NA,NA,NA,-2.24899594110797,2.14450183184211,NA,NA,0.700617397961361,0.422898521705155,-0.999479700828319,0.414602408016067,NA,NA,NA,NA,NA,NA,NA,NA,0.0766920690856827,0.310890095534834,NA,NA,-1.35113967385768,0.602846300658578,0,511.1067355163,126.385724651797,10,60,272.771449303594,8.28543993648447,0.00195134999907232,NA,0.982006710768936
"8","8","~1 ~ Tmax ~ Tmax ~ Tmax",NA,NA,NA,NA,-1.54881202317847,0.362249457281366,NA,NA,0.427167948480796,0.349032099822355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226620866148634,0.660669943861931,-0.438103500935229,1.09166226440966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32346146867199,0.28475620928383,NA,NA,0.310315584160915,0.502364126859004,NA,NA,NA,NA,NA,NA,NA,NA,-1.38659692295684,0.600592460426185,0,25.9014616922921,129.603387763524,7,60,273.206775527048,8.72076615993922,0.00156965889045908,NA,0.983576369659395
"48","48","~1 ~ Tmax^2 ~ Tmax^2 ~ Tmax^2",NA,NA,NA,NA,-1.54881202317847,0.362249457281366,NA,NA,0.427167948480796,0.349032099822355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226620866148634,0.660669943861931,-0.438103500935229,1.09166226440966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.32346146867199,0.28475620928383,NA,NA,0.310315584160915,0.502364126859004,NA,NA,NA,NA,NA,NA,NA,NA,-1.38659692295684,0.600592460426185,0,25.9014616922921,129.603387763524,7,60,273.206775527048,8.72076615993922,0.00156965889045908,NA,0.985146028549854
"3","3","~1 ~ Tmin ~ 1 ~ Tmin",NA,NA,NA,NA,-1.82398792394377,0.426331708752833,NA,NA,NA,NA,-0.396586679680486,0.427876943465833,NA,NA,NA,NA,NA,NA,NA,NA,0.229451929043148,0.638066335283612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44411949556211,0.324606864022291,NA,NA,NA,NA,-0.0661169380180712,0.302741957172736,NA,NA,NA,NA,NA,NA,-1.39579485454095,0.600160037736037,0,12.0481499121244,130.628875764117,6,60,273.257751528233,8.771742161124,0.00153015697462913,NA,0.986676185524483
"43","43","~1 ~ Tmin^2 ~ 1 ~ Tmin^2",NA,NA,NA,NA,-1.82398792394377,0.426331708752833,NA,NA,NA,NA,-0.396586679680486,0.427876943465833,NA,NA,NA,NA,NA,NA,NA,NA,0.229451929043148,0.638066335283612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44411949556211,0.324606864022291,NA,NA,NA,NA,-0.0661169380180712,0.302741957172736,NA,NA,NA,NA,NA,NA,-1.39579485454095,0.600160037736037,0,12.0481499121244,130.628875764117,6,60,273.257751528233,8.771742161124,0.00153015697462913,NA,0.988206342499112
"25","25","~1 ~ Biotic + Tmin ~ 1 ~ Biotic + Tmin",NA,NA,-1.18159709527798,0.783462974122417,-2.29926486339881,0.484172681448471,NA,NA,NA,NA,-0.132556846606847,0.536539664676307,NA,NA,NA,NA,NA,NA,NA,NA,0.142116295147472,0.631358870888543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94829205390941,0.540478557307244,-1.01273919595723,0.364198152010373,NA,NA,NA,NA,-0.515434372132086,0.421265551383393,NA,NA,NA,NA,NA,NA,-1.44129255261047,0.584564743654313,0,36.263079887052,128.801242721137,8,60,273.602485442274,9.11647607516494,0.00128788761819074,NA,0.989494230117303
"62","62","~1 ~ Biotic + Tmin^2 ~ 1 ~ Biotic + Tmin^2",NA,NA,-1.18159709527798,0.783462974122417,-2.29926486339881,0.484172681448471,NA,NA,NA,NA,-0.132556846606847,0.536539664676307,NA,NA,NA,NA,NA,NA,NA,NA,0.142116295147472,0.631358870888543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94829205390941,0.540478557307244,-1.01273919595723,0.364198152010373,NA,NA,NA,NA,-0.515434372132086,0.421265551383393,NA,NA,NA,NA,NA,NA,-1.44129255261047,0.584564743654313,0,36.263079887052,128.801242721137,8,60,273.602485442274,9.11647607516494,0.00128788761819074,NA,0.990782117735494
"35","35","~1 ~ Tmax * Biotic ~ 1 ~ Tmax * Biotic",NA,NA,-1.56518470967752,1.04157648901558,-2.17309196597965,0.498275086902437,-1.07725517604086,1.02108607523577,0.0665934809932795,0.564289052783228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.283636220979053,0.604153836490163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.584880726348247,0.370734041578011,-0.936001497423954,0.36627845559534,-0.299564958782136,0.878411255061972,0.323401919361348,0.624093592988088,NA,NA,NA,NA,NA,NA,NA,NA,-1.37710936132912,0.593899109583315,0,61.2093951317148,126.855160885708,10,60,273.710321771416,9.224312404307,0.00122028593757716,NA,0.992002403673071
"16","16","~1 ~ 1 ~ Tvar ~ Tvar",NA,NA,NA,NA,-1.63673195421755,0.354896286830793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255879626364975,0.621648354612856,NA,NA,NA,NA,NA,NA,0.0324161014369593,0.605629019851825,NA,NA,NA,NA,-1.41534295370339,0.286797556847439,NA,NA,NA,NA,NA,NA,NA,NA,-0.110144399998664,0.261056328589003,NA,NA,-1.38567141896378,0.603039756534465,0,8.23262498852703,131.002955013866,6,60,274.005910027733,9.51990066062331,0.00105262924610907,NA,0.99305503291918
"56","56","~1 ~ 1 ~ Tvar^2 ~ Tvar^2",NA,NA,NA,NA,-1.63673195421755,0.354896286830793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255879626364975,0.621648354612856,NA,NA,NA,NA,NA,NA,0.0324161014369593,0.605629019851825,NA,NA,NA,NA,-1.41534295370339,0.286797556847439,NA,NA,NA,NA,NA,NA,NA,NA,-0.110144399998664,0.261056328589003,NA,NA,-1.38567141896378,0.603039756534465,0,8.23262498852703,131.002955013866,6,60,274.005910027733,9.51990066062331,0.00105262924610907,NA,0.994107662165289
"39","39","~1 ~ Tvar + Biotic ~ 1 ~ Tvar + Biotic",NA,NA,-1.12398999885757,0.91261163188187,-2.14194545797868,0.485221804972473,NA,NA,NA,NA,NA,NA,NA,NA,0.464651791698088,0.72702739307471,NA,NA,NA,NA,0.342498077131684,0.616752202334891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550625220548685,0.4676196035837,-1.0455745778391,0.430692224169462,NA,NA,NA,NA,NA,NA,NA,NA,0.051258656358742,0.33220022836268,NA,NA,-1.39647506252248,0.602682652890589,0,41.1000559841385,129.184648106139,8,60,274.369296212278,9.8832868451687,0.000877742495137583,NA,0.994985404660427
"75","75","~1 ~ Tvar^2 + Biotic ~ 1 ~ Tvar^2 + Biotic",NA,NA,-1.12398999885757,0.91261163188187,-2.14194545797868,0.485221804972473,NA,NA,NA,NA,NA,NA,NA,NA,0.464651791698088,0.72702739307471,NA,NA,NA,NA,0.342498077131684,0.616752202334891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.550625220548685,0.4676196035837,-1.0455745778391,0.430692224169462,NA,NA,NA,NA,NA,NA,NA,NA,0.051258656358742,0.33220022836268,NA,NA,-1.39647506252248,0.602682652890589,0,41.1000559841385,129.184648106139,8,60,274.369296212278,9.8832868451687,0.000877742495137583,NA,0.995863147155564
"37","37","~1 ~ 1 ~ Tvar * Biotic ~ Tvar * Biotic",NA,NA,NA,NA,-1.71847501196622,0.377830284016045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97653584286957,4.34328038846036,4.76247607579928,3.2317741615314,NA,NA,NA,NA,-2.83877494050412,1.76551679589989,-3.72514682590767,2.50989882186932,NA,NA,0.530747059985319,0.472907187023529,-1.22219800423758,0.443621165869839,NA,NA,NA,NA,NA,NA,-0.122850013682781,0.297032887110227,-0.159148531555285,0.601580135010682,NA,NA,-1.20332033790566,0.634474008346595,0,2978.72443463972,127.233854796048,10,60,274.467709592096,9.98170022498715,0.000835597113263114,NA,0.996698744268827
"73","73","~1 ~ 1 ~ Tvar^2 * Biotic ~ Tvar^2 * Biotic",NA,NA,NA,NA,-1.71847501196622,0.377830284016045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.97653584286957,4.34328038846036,4.76247607579928,3.2317741615314,NA,NA,NA,NA,-2.83877494050412,1.76551679589989,-3.72514682590767,2.50989882186932,NA,NA,0.530747059985319,0.472907187023529,-1.22219800423758,0.443621165869839,NA,NA,NA,NA,NA,NA,-0.122850013682781,0.297032887110227,-0.159148531555285,0.601580135010682,NA,NA,-1.20332033790566,0.634474008346595,0,2978.72443463972,127.233854796048,10,60,274.467709592096,9.98170022498715,0.000835597113263114,NA,0.99753434138209
