"","model","formula","col(Biotic:Tmin)","SEcol(Biotic:Tmin)","col(Biotic)","SEcol(Biotic)","col(Int)","SEcol(Int)","col(Tmax:Biotic)","SEcol(Tmax:Biotic)","col(Tmax)","SEcol(Tmax)","col(Tmin)","SEcol(Tmin)","col(Tvar:Biotic)","SEcol(Tvar:Biotic)","col(Tvar)","SEcol(Tvar)","ext(Biotic:Tmin)","SEext(Biotic:Tmin)","ext(Biotic)","SEext(Biotic)","ext(Int)","SEext(Int)","ext(Tmax:Biotic)","SEext(Tmax:Biotic)","ext(Tmax)","SEext(Tmax)","ext(Tmin)","SEext(Tmin)","ext(Tvar:Biotic)","SEext(Tvar:Biotic)","ext(Tvar)","SEext(Tvar)","p(Biotic:Tmin)","SEp(Biotic:Tmin)","p(Biotic)","SEp(Biotic)","p(Int)","SEp(Int)","p(Tmax:Biotic)","SEp(Tmax:Biotic)","p(Tmax)","SEp(Tmax)","p(Tmin)","SEp(Tmin)","p(Tvar:Biotic)","SEp(Tvar:Biotic)","p(Tvar)","SEp(Tvar)","psi(Elevation)","SEpsi(Elevation)","psi(Int)","SEpsi(Int)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"26","26","~1 ~ Biotic + Tmin ~ 1 ~ Biotic + Tmin",NA,NA,-0.686680035338116,1.16402180002012,0.655776650022298,1.15919790199709,NA,NA,NA,NA,-1.77601636186801,1.82813060146277,NA,NA,NA,NA,NA,NA,NA,NA,-1.89602311269643,0.450024881664345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0921015756089957,0.122293201036243,-0.935908908226217,0.101267308404502,NA,NA,NA,NA,-0.434338463229099,0.11684383900357,NA,NA,NA,NA,NA,NA,2.08139985950005,1.08129499874105,0,616.807475467763,442.181540531078,8,61,900.363081062156,3.06521656998007,0.0330678190870162,NA,0.828455568933778
"79","79","~1 ~ Biotic + Tmin^2 ~ 1 ~ Biotic + Tmin^2",NA,NA,-0.686680035338116,1.16402180002012,0.655776650022298,1.15919790199709,NA,NA,NA,NA,-1.77601636186801,1.82813060146277,NA,NA,NA,NA,NA,NA,NA,NA,-1.89602311269643,0.450024881664345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0921015756089957,0.122293201036243,-0.935908908226217,0.101267308404502,NA,NA,NA,NA,-0.434338463229099,0.11684383900357,NA,NA,NA,NA,NA,NA,2.08139985950005,1.08129499874105,0,616.807475467763,442.181540531078,8,61,900.363081062156,3.06521656998007,0.0330678190870162,NA,0.861523388020794
"7","7","~Elevation ~ 1 ~ Tmin ~ Tmin",NA,NA,NA,NA,0.206908900922707,0.737110768656954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76695668297828,0.48395257517033,NA,NA,NA,NA,-0.116965103823389,0.533463142285782,NA,NA,NA,NA,NA,NA,NA,NA,-0.924498133266881,0.102324708141764,NA,NA,NA,NA,-0.418897613443773,0.122767868285526,NA,NA,NA,NA,0.683961055680371,1.86092430378347,2.72988631056837,2.50787903978738,0,1010.54721089029,443.457600297917,7,61,900.915200595835,3.61733610365877,0.0250907890733275,NA,0.886614177094122
"63","63","~Elevation^2 ~ 1 ~ Tmin^2 ~ Tmin^2",NA,NA,NA,NA,0.206908900922707,0.737110768656954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.76695668297828,0.48395257517033,NA,NA,NA,NA,-0.116965103823389,0.533463142285782,NA,NA,NA,NA,NA,NA,NA,NA,-0.924498133266881,0.102324708141764,NA,NA,NA,NA,-0.418897613443773,0.122767868285526,NA,NA,NA,NA,0.683961055680371,1.86092430378347,2.72988631056837,2.50787903978738,0,1010.54721089029,443.457600297917,7,61,900.915200595835,3.61733610365877,0.0250907890733275,NA,0.911704966167449
"28","28","~Elevation ~ Biotic + Tmin ~ 1 ~ Biotic + Tmin",NA,NA,-0.660055006931687,1.13762524763032,0.643381783891501,1.1314244140799,NA,NA,NA,NA,-1.77190064579042,1.82572705620174,NA,NA,NA,NA,NA,NA,NA,NA,-1.90950849777004,0.453785466535976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0905873224233267,0.122272645965024,-0.934330272168988,0.101256821626156,NA,NA,NA,NA,-0.431589220326504,0.117173526515348,NA,NA,NA,NA,0.463901066267386,1.28347823440132,2.30728805747446,1.38214952586295,0,605.994442107314,442.106320244091,9,61,902.212640488182,4.91477599600557,0.0131153180439924,NA,0.924820284211442
"81","81","~Elevation^2 ~ Biotic + Tmin^2 ~ 1 ~ Biotic + Tmin^2",NA,NA,-0.660055006931687,1.13762524763032,0.643381783891501,1.1314244140799,NA,NA,NA,NA,-1.77190064579042,1.82572705620174,NA,NA,NA,NA,NA,NA,NA,NA,-1.90950849777004,0.453785466535976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0905873224233267,0.122272645965024,-0.934330272168988,0.101256821626156,NA,NA,NA,NA,-0.431589220326504,0.117173526515348,NA,NA,NA,NA,0.463901066267386,1.28347823440132,2.30728805747446,1.38214952586295,0,605.994442107314,442.106320244091,9,61,902.212640488182,4.91477599600557,0.0131153180439924,NA,0.937935602255434
"27","27","~1 ~ 1 ~ Biotic + Tmin ~ Biotic + Tmin",NA,NA,NA,NA,0.192082365654751,0.745937284419628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209559522470284,0.675262316897914,-1.81485305535647,0.573060536303247,NA,NA,NA,NA,-0.169460662126592,0.604546849248992,NA,NA,NA,NA,NA,NA,0.0871963537691882,0.133726278790436,-0.93522242172168,0.103514614477659,NA,NA,NA,NA,-0.430570552511504,0.123866684897651,NA,NA,NA,NA,NA,NA,2.19021977881723,1.81549678219594,0,456.545799886675,443.32559361189,8,61,902.651187223781,5.35332273160464,0.0105329400649842,NA,0.948468542320418
"80","80","~1 ~ 1 ~ Biotic + Tmin^2 ~ Biotic + Tmin^2",NA,NA,NA,NA,0.192082365654751,0.745937284419628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209559522470284,0.675262316897914,-1.81485305535647,0.573060536303247,NA,NA,NA,NA,-0.169460662126592,0.604546849248992,NA,NA,NA,NA,NA,NA,0.0871963537691882,0.133726278790436,-0.93522242172168,0.103514614477659,NA,NA,NA,NA,-0.430570552511504,0.123866684897651,NA,NA,NA,NA,NA,NA,2.19021977881723,1.81549678219594,0,456.545799886675,443.32559361189,8,61,902.651187223781,5.35332273160464,0.0105329400649842,NA,0.959001482385403
"30","30","~1 ~ Biotic * Tmin ~ 1 ~ Biotic * Tmin",-1.42395131004589,1.89416861314799,-0.257157069824706,1.2719702042271,0.366356174447338,1.02319933152624,NA,NA,NA,NA,-2.19636547998059,2.55711321899361,NA,NA,NA,NA,NA,NA,NA,NA,-1.91665282508321,0.474097316199145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0404507439299193,0.160254370531775,0.0969473219800804,0.128534108471776,-0.940629384660369,0.102407745187925,NA,NA,NA,NA,-0.442768322747277,0.121196748994523,NA,NA,NA,NA,NA,NA,2.12933038862829,1.11452876578035,0,1036.96457752765,441.738564880434,10,61,903.477129760868,6.17926526869178,0.00696944940784172,NA,0.965970931793244
"83","83","~1 ~ Biotic * Tmin^2 ~ 1 ~ Biotic * Tmin^2",-1.42395131004589,1.89416861314799,-0.257157069824706,1.2719702042271,0.366356174447338,1.02319933152624,NA,NA,NA,NA,-2.19636547998059,2.55711321899361,NA,NA,NA,NA,NA,NA,NA,NA,-1.91665282508321,0.474097316199145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0404507439299193,0.160254370531775,0.0969473219800804,0.128534108471776,-0.940629384660369,0.102407745187925,NA,NA,NA,NA,-0.442768322747277,0.121196748994523,NA,NA,NA,NA,NA,NA,2.12933038862829,1.11452876578035,0,1036.96457752765,441.738564880434,10,61,903.477129760868,6.17926526869178,0.00696944940784172,NA,0.972940381201086
"29","29","~Elevation ~ 1 ~ Biotic + Tmin ~ Biotic + Tmin",NA,NA,NA,NA,0.13501576015328,0.702126766892143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274343841440186,0.719651506297826,-1.87417110008054,0.627485228400991,NA,NA,NA,NA,-0.22762705983099,0.659993763187286,NA,NA,NA,NA,NA,NA,0.0906040453558886,0.132016881644248,-0.931667710464519,0.103158784732126,NA,NA,NA,NA,-0.425011725130469,0.124073696767691,NA,NA,NA,NA,0.634211677863286,1.44683788326735,2.36239753529125,1.87796318549592,0,595.566829717222,443.211414722563,9,61,904.422829445126,7.12496495295011,0.00434352567117908,NA,0.977283906872265
"82","82","~Elevation^2 ~ 1 ~ Biotic + Tmin^2 ~ Biotic + Tmin^2",NA,NA,NA,NA,0.13501576015328,0.702126766892143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.274343841440186,0.719651506297826,-1.87417110008054,0.627485228400991,NA,NA,NA,NA,-0.22762705983099,0.659993763187286,NA,NA,NA,NA,NA,NA,0.0906040453558886,0.132016881644248,-0.931667710464519,0.103158784732126,NA,NA,NA,NA,-0.425011725130469,0.124073696767691,NA,NA,NA,NA,0.634211677863286,1.44683788326735,2.36239753529125,1.87796318549592,0,595.566829717222,443.211414722563,9,61,904.422829445126,7.12496495295011,0.00434352567117908,NA,0.981627432543444
"32","32","~Elevation ~ Biotic * Tmin ~ 1 ~ Biotic * Tmin",-1.40658718021424,1.99175539840936,-0.288144890367335,1.30555181902725,0.3935693007931,1.05750731903398,NA,NA,NA,NA,-2.32987425157154,2.91349846207134,NA,NA,NA,NA,NA,NA,NA,NA,-1.94000687526442,0.479986005300194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389778304294132,0.161108774440879,0.0958678447241342,0.128908571384031,-0.94064853183573,0.103260915069313,NA,NA,NA,NA,-0.440968129608675,0.122017217776337,NA,NA,NA,NA,0.398922938124572,1.2450400782147,2.30754506655776,1.32293971282191,0,1390.66865971282,441.682451693628,11,61,905.364903387257,8.06703889508071,0.00271189977666144,NA,0.984339332320106
"85","85","~Elevation^2 ~ Biotic * Tmin^2 ~ 1 ~ Biotic * Tmin^2",-1.40658718021424,1.99175539840936,-0.288144890367335,1.30555181902725,0.3935693007931,1.05750731903398,NA,NA,NA,NA,-2.32987425157154,2.91349846207134,NA,NA,NA,NA,NA,NA,NA,NA,-1.94000687526442,0.479986005300194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389778304294132,0.161108774440879,0.0958678447241342,0.128908571384031,-0.94064853183573,0.103260915069313,NA,NA,NA,NA,-0.440968129608675,0.122017217776337,NA,NA,NA,NA,0.398922938124572,1.2450400782147,2.30754506655776,1.32293971282191,0,1390.66865971282,441.682451693628,11,61,905.364903387257,8.06703889508071,0.00271189977666144,NA,0.987051232096767
"31","31","~1 ~ 1 ~ Biotic * Tmin ~ Biotic * Tmin",NA,NA,NA,NA,-0.0137812572417963,0.624446180467313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.632553936216601,0.857985030706105,0.649372395612774,0.819275131958192,-2.23546982671877,0.818396066579634,NA,NA,NA,NA,-0.658164005326256,0.876219853767648,NA,NA,NA,NA,0.048094997750704,0.164073014176013,0.112740479837064,0.133101249609047,-0.940518066172876,0.105518306019849,NA,NA,NA,NA,-0.444522072362049,0.129215638476101,NA,NA,NA,NA,NA,NA,1.66503617350132,0.888750631356103,0,275.612465900744,443.172417305518,10,61,906.344834611036,9.04697011885958,0.0016614385143146,NA,0.988712670611082
"84","84","~1 ~ 1 ~ Biotic * Tmin^2 ~ Biotic * Tmin^2",NA,NA,NA,NA,-0.0137812572417963,0.624446180467313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.632553936216601,0.857985030706105,0.649372395612774,0.819275131958192,-2.23546982671877,0.818396066579634,NA,NA,NA,NA,-0.658164005326256,0.876219853767648,NA,NA,NA,NA,0.048094997750704,0.164073014176013,0.112740479837064,0.133101249609047,-0.940518066172876,0.105518306019849,NA,NA,NA,NA,-0.444522072362049,0.129215638476101,NA,NA,NA,NA,NA,NA,1.66503617350132,0.888750631356103,0,275.612465900744,443.172417305518,10,61,906.344834611036,9.04697011885958,0.0016614385143146,NA,0.990374109125396
"1","1","~1 ~ 1 ~ 1 ~ 1",NA,NA,NA,NA,-0.18658212427613,0.530887262053822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.90654163167011,0.529691580199471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.878280707149452,0.100368121786565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49730657092205,0.761256717445376,0,72.0329101089876,449.864737102802,4,61,907.729474205605,10.4316097134287,0.000831406864795535,NA,0.991205515990192
"33","33","~Elevation ~ 1 ~ Biotic * Tmin ~ Biotic * Tmin",NA,NA,NA,NA,-0.0349942360186047,0.598586335711009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.663193729331034,0.815981210466704,0.669220928909783,0.785101084542123,-2.26184131042895,0.786190249990693,NA,NA,NA,NA,-0.676436773162163,0.848784327217818,NA,NA,NA,NA,0.0421378019079444,0.164745824106272,0.106424276426322,0.133380440942614,-0.935676803349644,0.105058282111778,NA,NA,NA,NA,-0.43599321770574,0.129475628795305,NA,NA,NA,NA,0.644531763907709,1.15232599924182,2.01781332806241,1.24913357543846,0,327.805838668872,442.974550295685,11,61,907.94910059137,10.651236099194,0.000744941797236168,NA,0.991950457787428
"86","86","~Elevation^2 ~ 1 ~ Biotic * Tmin^2 ~ Biotic * Tmin^2",NA,NA,NA,NA,-0.0349942360186047,0.598586335711009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.663193729331034,0.815981210466704,0.669220928909783,0.785101084542123,-2.26184131042895,0.786190249990693,NA,NA,NA,NA,-0.676436773162163,0.848784327217818,NA,NA,NA,NA,0.0421378019079444,0.164745824106272,0.106424276426322,0.133380440942614,-0.935676803349644,0.105058282111778,NA,NA,NA,NA,-0.43599321770574,0.129475628795305,NA,NA,NA,NA,0.644531763907709,1.15232599924182,2.01781332806241,1.24913357543846,0,327.805838668872,442.974550295685,11,61,907.94910059137,10.651236099194,0.000744941797236168,NA,0.992695399584664
