"","model","formula","col(Biotic:Tmin)","SEcol(Biotic:Tmin)","col(Biotic)","SEcol(Biotic)","col(ForestLossCT)","SEcol(ForestLossCT)","col(Int)","SEcol(Int)","col(Tmax:Biotic)","SEcol(Tmax:Biotic)","col(Tmax)","SEcol(Tmax)","col(Tmin)","SEcol(Tmin)","col(Tvar:Biotic)","SEcol(Tvar:Biotic)","col(Tvar)","SEcol(Tvar)","ext(Biotic:Tmin)","SEext(Biotic:Tmin)","ext(Biotic)","SEext(Biotic)","ext(ForestLossCT)","SEext(ForestLossCT)","ext(Int)","SEext(Int)","ext(Tmax:Biotic)","SEext(Tmax:Biotic)","ext(Tmax)","SEext(Tmax)","ext(Tmin)","SEext(Tmin)","ext(Tvar:Biotic)","SEext(Tvar:Biotic)","ext(Tvar)","SEext(Tvar)","p(Biotic:Tmin)","SEp(Biotic:Tmin)","p(Biotic)","SEp(Biotic)","p(ForestLossCT)","SEp(ForestLossCT)","p(Int)","SEp(Int)","p(Tmax:Biotic)","SEp(Tmax:Biotic)","p(Tmax)","SEp(Tmax)","p(Tmin)","SEp(Tmin)","p(Tvar:Biotic)","SEp(Tvar:Biotic)","p(Tvar)","SEp(Tvar)","psi(Elevation)","SEpsi(Elevation)","psi(Int)","SEpsi(Int)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"51","51","~1 ~ Tvar * Biotic ~ 1 ~ Tvar * Biotic",NA,NA,0.659560417694879,0.456985963981348,NA,NA,-0.510853694932346,0.535709686178719,NA,NA,NA,NA,NA,NA,-0.567417643159133,0.507652598113775,0.762038586444889,0.598152732832681,NA,NA,NA,NA,NA,NA,-0.659717625767027,0.467227542469531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307166213284465,0.156439458004476,NA,NA,-0.948633877335788,0.196349013057445,NA,NA,NA,NA,NA,NA,0.191290635721883,0.219361866435372,0.163672239397705,0.197943467282352,NA,NA,-0.683778275145381,0.587349187174741,0,40.0802615243703,203.97452877714,10,61,427.949057554281,4.43853156949501,0.00975675919718062,NA,0.655460035349398
"104","104","~1 ~ Tvar^2 * Biotic ~ 1 ~ Tvar^2 * Biotic",NA,NA,0.659560417694879,0.456985963981348,NA,NA,-0.510853694932346,0.535709686178719,NA,NA,NA,NA,NA,NA,-0.567417643159133,0.507652598113775,0.762038586444889,0.598152732832681,NA,NA,NA,NA,NA,NA,-0.659717625767027,0.467227542469531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.307166213284465,0.156439458004476,NA,NA,-0.948633877335788,0.196349013057445,NA,NA,NA,NA,NA,NA,0.191290635721883,0.219361866435372,0.163672239397705,0.197943467282352,NA,NA,-0.683778275145381,0.587349187174741,0,40.0802615243703,203.97452877714,10,61,427.949057554281,4.43853156949501,0.00975675919718062,NA,0.665216794546578
"15","15","~1 ~ Tvar ~ 1 ~ Tvar",NA,NA,NA,NA,NA,NA,-0.301529957212605,0.408133605112795,NA,NA,NA,NA,NA,NA,NA,NA,0.47945046585858,0.47759877630376,NA,NA,NA,NA,NA,NA,-0.680867561117042,0.4765864978538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.837063329973829,0.182994062714031,NA,NA,NA,NA,NA,NA,NA,NA,0.233017510361348,0.210885482030636,NA,NA,-0.764530172757878,0.570740311695675,0,13.3262640626219,207.977154376341,6,61,427.954308752681,4.44378276789564,0.0097311754590534,NA,0.674947970005632
"75","75","~1 ~ Tvar^2 ~ 1 ~ Tvar^2",NA,NA,NA,NA,NA,NA,-0.301529957212605,0.408133605112795,NA,NA,NA,NA,NA,NA,NA,NA,0.47945046585858,0.47759877630376,NA,NA,NA,NA,NA,NA,-0.680867561117042,0.4765864978538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.837063329973829,0.182994062714031,NA,NA,NA,NA,NA,NA,NA,NA,0.233017510361348,0.210885482030636,NA,NA,-0.764530172757878,0.570740311695675,0,13.3262640626219,207.977154376341,6,61,427.954308752681,4.44378276789564,0.0097311754590534,NA,0.684679145464685
"117","117","~1 ~ 1 ~ ForestLossCT ~ ForestLossCT",NA,NA,NA,NA,NA,NA,-0.498991451878753,0.394037501581394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03177598430238,1.14503148767825,-1.03428299332787,0.607812776618934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.349824593960212,0.244185276483758,-0.910851486201725,0.183876796086523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.646772288520728,0.601245525627711,0,58.1640887538018,207.995229049211,6,61,427.990458098422,4.47993211363604,0.00955686766953926,NA,0.694236013134225
"23","23","~Elevation ~ Biotic ~ Biotic ~ Biotic",NA,NA,0.214986276518232,0.336226417166351,NA,NA,-0.334822650421231,0.416392339812585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.111339819634177,0.440734752353814,NA,NA,-0.69058919305706,0.493804255511874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228563627687338,0.155136834243974,NA,NA,-0.98803874368115,0.203998730060764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06455683521183,0.81152612517791,-0.569487365698907,0.628859785751331,0,49.1468562275408,206.032249382863,8,61,428.064498765726,4.55397278094,0.00920953803637868,NA,0.703445551170603
"80","80","~Elevation^2 ~ Biotic ~ Biotic ~ Biotic",NA,NA,0.214986276518232,0.336226417166351,NA,NA,-0.334822650421231,0.416392339812585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.111339819634177,0.440734752353814,NA,NA,-0.69058919305706,0.493804255511874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228563627687338,0.155136834243974,NA,NA,-0.98803874368115,0.203998730060764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06455683521183,0.81152612517791,-0.569487365698907,0.628859785751331,0,49.1468562275408,206.032249382863,8,61,428.064498765726,4.55397278094,0.00920953803637868,NA,0.712655089206982
"20","20","~1 ~ Biotic ~ Biotic ~ Biotic",NA,NA,0.299408691980696,0.397205567701282,NA,NA,-0.390241965352433,0.448334378750749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0124846308738946,0.468361362585703,NA,NA,-0.757401375149687,0.537397808379902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.258578062597418,0.160965606614767,NA,NA,-1.01419809959304,0.21089167255523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.660315967643827,0.594165963320622,0,34.7119095055308,207.036036216,7,61,428.072072432,4.56154644721477,0.00917472900216175,NA,0.721829818209144
"19","19","~Elevation ~ 1 ~ Tvar ~ Tvar",NA,NA,NA,NA,NA,NA,-0.343852348888295,0.39687010651388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.788969142995321,0.574126631611349,NA,NA,NA,NA,NA,NA,NA,NA,-0.179842306385312,0.669244460306726,NA,NA,NA,NA,NA,NA,-0.8536823463523,0.186940943845627,NA,NA,NA,NA,NA,NA,NA,NA,0.259944741334514,0.212040415722778,1.23591563817743,0.828203353237614,-0.529242961366161,0.653704926666804,0,28.4562446371443,207.060001081784,7,61,428.120002163567,4.60947617878162,0.00895747152392789,NA,0.730787289733072
"79","79","~Elevation^2 ~ 1 ~ Tvar^2 ~ Tvar^2",NA,NA,NA,NA,NA,NA,-0.343852348888295,0.39687010651388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.788969142995321,0.574126631611349,NA,NA,NA,NA,NA,NA,NA,NA,-0.179842306385312,0.669244460306726,NA,NA,NA,NA,NA,NA,-0.8536823463523,0.186940943845627,NA,NA,NA,NA,NA,NA,NA,NA,0.259944741334514,0.212040415722778,1.23591563817743,0.828203353237614,-0.529242961366161,0.653704926666804,0,28.4562446371443,207.060001081784,7,61,428.120002163567,4.60947617878162,0.00895747152392789,NA,0.739744761256999
"30","30","~Elevation ~ Biotic + Tmin ~ 1 ~ Biotic + Tmin",NA,NA,0.170333526427043,0.354416890095862,NA,NA,-0.292730322572241,0.433000717817086,NA,NA,NA,NA,-0.453652395126676,0.42191941837683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.654630554747945,0.453845976488541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236733877875028,0.140987644398626,NA,NA,-0.999989818277057,0.204097035059639,NA,NA,NA,NA,-0.0953108585958239,0.167558696356042,NA,NA,NA,NA,0.950234086317725,0.821635899644958,-0.581623219894301,0.619600899533764,0,54.097140666097,205.189275952485,9,61,428.37855190497,4.86802592018444,0.00787122040139791,NA,0.747615981658397
"87","87","~Elevation^2 ~ Biotic + Tmin^2 ~ 1 ~ Biotic + Tmin^2",NA,NA,0.170333526427043,0.354416890095862,NA,NA,-0.292730322572241,0.433000717817086,NA,NA,NA,NA,-0.453652395126676,0.42191941837683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.654630554747945,0.453845976488541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236733877875028,0.140987644398626,NA,NA,-0.999989818277057,0.204097035059639,NA,NA,NA,NA,-0.0953108585958239,0.167558696356042,NA,NA,NA,NA,0.950234086317725,0.821635899644958,-0.581623219894301,0.619600899533764,0,54.097140666097,205.189275952485,9,61,428.37855190497,4.86802592018444,0.00787122040139791,NA,0.755487202059795
"58","58","~1 ~ 1 ~ Tvar + Biotic ~ Tvar + Biotic",NA,NA,NA,NA,NA,NA,-0.240496337720741,0.450618351993654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.147069677897165,0.458804445143061,NA,NA,-0.884872882170208,0.689005738605463,NA,NA,NA,NA,NA,NA,NA,NA,-0.430998366972162,0.822626959098612,NA,NA,0.284882335619344,0.166738167869059,NA,NA,-1.03675874048239,0.21855091772557,NA,NA,NA,NA,NA,NA,NA,NA,0.24944596232823,0.214956618353418,NA,NA,-0.709666230858788,0.582845997568506,0,75.8941612244654,206.269324090572,8,61,428.538648181143,5.02812219635763,0.00726570245311006,NA,0.762752904512905
"111","111","~1 ~ 1 ~ Tvar^2 + Biotic ~ Tvar^2 + Biotic",NA,NA,NA,NA,NA,NA,-0.240496337720741,0.450618351993654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.147069677897165,0.458804445143061,NA,NA,-0.884872882170208,0.689005738605463,NA,NA,NA,NA,NA,NA,NA,NA,-0.430998366972162,0.822626959098612,NA,NA,0.284882335619344,0.166738167869059,NA,NA,-1.03675874048239,0.21855091772557,NA,NA,NA,NA,NA,NA,NA,NA,0.24944596232823,0.214956618353418,NA,NA,-0.709666230858788,0.582845997568506,0,75.8941612244654,206.269324090572,8,61,428.538648181143,5.02812219635763,0.00726570245311006,NA,0.770018606966015
"47","47","~Elevation ~ Tmax * Biotic ~ Tmax * Biotic ~ Tmax * Biotic",NA,NA,3.90038793271837,2.65472147580249,NA,NA,-2.06330993833752,0.8144804029305,-4.5596573874523,2.81243326547888,1.00109665787191,0.989184711183047,NA,NA,NA,NA,NA,NA,NA,NA,-0.124329741791411,0.405951397570377,NA,NA,-0.812052370095149,0.486444600122821,-0.286017165757167,0.379679721378363,0.252890321390884,0.463015387743257,NA,NA,NA,NA,NA,NA,NA,NA,0.174934032066027,0.137401979131729,NA,NA,-0.96779874799229,0.183606995662545,0.0132758752103726,0.143177861679319,0.229726953282231,0.173972169771963,NA,NA,NA,NA,NA,NA,1.54574770938159,0.973600646961762,-0.0582329857921871,0.798509144112907,0,1778.13949777461,200.377142558599,14,61,428.754285117199,5.24375913241312,0.00652307906929873,NA,0.776541686035314
"17","17","~Elevation ~ Tvar ~ Tvar ~ Tvar",NA,NA,NA,NA,NA,NA,-0.321311472307474,0.4042729195574,NA,NA,NA,NA,NA,NA,NA,NA,0.506519144207876,0.491811262373374,NA,NA,NA,NA,NA,NA,-0.684664493300645,0.503915075053504,NA,NA,NA,NA,NA,NA,NA,NA,0.0495178440755315,0.572009660720814,NA,NA,NA,NA,NA,NA,-0.83426065379882,0.181397423465932,NA,NA,NA,NA,NA,NA,NA,NA,0.28407890739825,0.209528491116018,1.28816882113146,0.845287246337291,-0.504930709352265,0.656516103915085,0,29.5291192991187,206.425412975611,8,61,428.850825951223,5.34029996643721,0.00621568600220752,NA,0.782757372037522
"77","77","~Elevation^2 ~ Tvar^2 ~ Tvar^2 ~ Tvar^2",NA,NA,NA,NA,NA,NA,-0.321311472307474,0.4042729195574,NA,NA,NA,NA,NA,NA,NA,NA,0.506519144207876,0.491811262373374,NA,NA,NA,NA,NA,NA,-0.684664493300645,0.503915075053504,NA,NA,NA,NA,NA,NA,NA,NA,0.0495178440755315,0.572009660720814,NA,NA,NA,NA,NA,NA,-0.83426065379882,0.181397423465932,NA,NA,NA,NA,NA,NA,NA,NA,0.28407890739825,0.209528491116018,1.28816882113146,0.845287246337291,-0.504930709352265,0.656516103915085,0,29.5291192991187,206.425412975611,8,61,428.850825951223,5.34029996643721,0.00621568600220752,NA,0.788973058039729
"16","16","~1 ~ 1 ~ Tvar ~ Tvar",NA,NA,NA,NA,NA,NA,-0.357272477266808,0.39956922174461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.814793285795497,0.601798648213873,NA,NA,NA,NA,NA,NA,NA,NA,-0.226976539264464,0.717413495181536,NA,NA,NA,NA,NA,NA,-0.860803629276393,0.190935324090662,NA,NA,NA,NA,NA,NA,NA,NA,0.21660695322937,0.214564977007708,NA,NA,-0.770942578665142,0.570525896147526,0,28.9399409119916,208.534584835477,6,61,429.069169670955,5.55864368616915,0.00557283687449534,NA,0.794545894914224
"76","76","~1 ~ 1 ~ Tvar^2 ~ Tvar^2",NA,NA,NA,NA,NA,NA,-0.357272477266808,0.39956922174461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.814793285795497,0.601798648213873,NA,NA,NA,NA,NA,NA,NA,NA,-0.226976539264464,0.717413495181536,NA,NA,NA,NA,NA,NA,-0.860803629276393,0.190935324090662,NA,NA,NA,NA,NA,NA,NA,NA,0.21660695322937,0.214564977007708,NA,NA,-0.770942578665142,0.570525896147526,0,28.9399409119916,208.534584835477,6,61,429.069169670955,5.55864368616915,0.00557283687449534,NA,0.80011873178872
"4","4","~1 ~ 1 ~ Tmin ~ Tmin",NA,NA,NA,NA,NA,NA,-0.270881737138314,0.421733351202628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.701052506505337,0.479357008428013,NA,NA,NA,NA,-0.0639448630197517,0.451084411254969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.939371100761059,0.193340174094708,NA,NA,NA,NA,-0.195418773598941,0.174140998974371,NA,NA,NA,NA,NA,NA,-0.706735541544145,0.581353624505918,0,17.6945785836289,208.553624642957,6,61,429.107249285915,5.59672330112909,0.00546773486932199,NA,0.805586466658042
"64","64","~1 ~ 1 ~ Tmin^2 ~ Tmin^2",NA,NA,NA,NA,NA,NA,-0.270881737138314,0.421733351202628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.701052506505337,0.479357008428013,NA,NA,NA,NA,-0.0639448630197517,0.451084411254969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.939371100761059,0.193340174094708,NA,NA,NA,NA,-0.195418773598941,0.174140998974371,NA,NA,NA,NA,NA,NA,-0.706735541544145,0.581353624505918,0,17.6945785836289,208.553624642957,6,61,429.107249285915,5.59672330112909,0.00546773486932199,NA,0.811054201527364
"7","7","~Elevation ~ 1 ~ Tmin ~ Tmin",NA,NA,NA,NA,NA,NA,-0.282247535905286,0.410536597108064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.692919206770341,0.475641324065956,NA,NA,NA,NA,-0.0401845836288051,0.449636612165886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91486597242436,0.189573808443935,NA,NA,NA,NA,-0.154985045371946,0.176267384040381,NA,NA,NA,NA,1.01615459151059,0.790446833485919,-0.613574399316563,0.615722905310155,0,31.7598374814629,207.555156671035,7,61,429.110313342071,5.59978735728538,0.00545936455939043,NA,0.816513566086754
"67","67","~Elevation^2 ~ 1 ~ Tmin^2 ~ Tmin^2",NA,NA,NA,NA,NA,NA,-0.282247535905286,0.410536597108064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.692919206770341,0.475641324065956,NA,NA,NA,NA,-0.0401845836288051,0.449636612165886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91486597242436,0.189573808443935,NA,NA,NA,NA,-0.154985045371946,0.176267384040381,NA,NA,NA,NA,1.01615459151059,0.790446833485919,-0.613574399316563,0.615722905310155,0,31.7598374814629,207.555156671035,7,61,429.110313342071,5.59978735728538,0.00545936455939043,NA,0.821972930646145
"12","12","~Elevation ~ Tmax ~ 1 ~ Tmax",NA,NA,NA,NA,NA,NA,-0.402247749129742,0.385116680660205,NA,NA,-0.113377103106693,0.379475602008106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.801309862449266,0.509512791914094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.858959038054784,0.183246338669816,NA,NA,0.130384076216752,0.158370571578531,NA,NA,NA,NA,NA,NA,1.20487478156472,0.829751780880787,-0.537026006250627,0.651509183097014,0,33.6882112147384,207.56497679309,7,61,429.129953586181,5.61942760139522,0.00540601530987214,NA,0.827378945956017
"72","72","~Elevation^2 ~ Tmax^2 ~ 1 ~ Tmax^2",NA,NA,NA,NA,NA,NA,-0.402247749129742,0.385116680660205,NA,NA,-0.113377103106693,0.379475602008106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.801309862449266,0.509512791914094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.858959038054784,0.183246338669816,NA,NA,0.130384076216752,0.158370571578531,NA,NA,NA,NA,NA,NA,1.20487478156472,0.829751780880787,-0.537026006250627,0.651509183097014,0,33.6882112147384,207.56497679309,7,61,429.129953586181,5.61942760139522,0.00540601530987214,NA,0.832784961265889
"42","42","~Elevation ~ Tmax + Biotic ~ 1 ~ Tmax + Biotic",NA,NA,0.192486981789592,0.351898875738731,NA,NA,-0.354453735358428,0.419406741514386,NA,NA,-0.0798547095484081,0.408269624570755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.785698659424276,0.510801151615636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264660077140434,0.143976184485119,NA,NA,-0.990015796266636,0.205876033608208,NA,NA,0.153417570329084,0.158447988113911,NA,NA,NA,NA,NA,NA,1.16437141240133,0.84734690778391,-0.522082534394332,0.651060365710131,0,56.4030204987716,205.578419496318,9,61,429.156838992636,5.64631300785049,0.00533383011948644,NA,0.838118791385375
"99","99","~Elevation^2 ~ Tmax^2 + Biotic ~ 1 ~ Tmax^2 + Biotic",NA,NA,0.192486981789592,0.351898875738731,NA,NA,-0.354453735358428,0.419406741514386,NA,NA,-0.0798547095484081,0.408269624570755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.785698659424276,0.510801151615636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.264660077140434,0.143976184485119,NA,NA,-0.990015796266636,0.205876033608208,NA,NA,0.153417570329084,0.158447988113911,NA,NA,NA,NA,NA,NA,1.16437141240133,0.84734690778391,-0.522082534394332,0.651060365710131,0,56.4030204987716,205.578419496318,9,61,429.156838992636,5.64631300785049,0.00533383011948644,NA,0.843452621504862
"13","13","~Elevation ~ 1 ~ Tmax ~ Tmax",NA,NA,NA,NA,NA,NA,-0.41557153247994,0.393014077898447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.821440904482717,0.527982128289104,NA,NA,0.10611156849732,0.4761884631791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.867729634370465,0.185412104295233,NA,NA,0.146478523910743,0.172043332120653,NA,NA,NA,NA,NA,NA,1.24576838078382,0.842004494646915,-0.516318086095092,0.658936425991526,0,35.6592427897801,207.583945541333,7,61,429.167891082666,5.65736509788076,0.00530443642438424,NA,0.848757057929246
"73","73","~Elevation^2 ~ 1 ~ Tmax^2 ~ Tmax^2",NA,NA,NA,NA,NA,NA,-0.41557153247994,0.393014077898447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.821440904482717,0.527982128289104,NA,NA,0.10611156849732,0.4761884631791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.867729634370465,0.185412104295233,NA,NA,0.146478523910743,0.172043332120653,NA,NA,NA,NA,NA,NA,1.24576838078382,0.842004494646915,-0.516318086095092,0.658936425991526,0,35.6592427897801,207.583945541333,7,61,429.167891082666,5.65736509788076,0.00530443642438424,NA,0.85406149435363
"43","43","~Elevation ~ 1 ~ Tmax + Biotic ~ Tmax + Biotic",NA,NA,NA,NA,NA,NA,-0.409653582863063,0.512058846972261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.408726335984168,0.759792393553215,NA,NA,-0.875707289786395,0.696259316916622,NA,NA,0.214083798299511,0.754345297940428,NA,NA,NA,NA,NA,NA,NA,NA,0.204313547404754,0.172911782906717,NA,NA,-1.00715700446715,0.207517867373971,NA,NA,0.216897945407711,0.21250454735749,NA,NA,NA,NA,NA,NA,1.29622203823227,0.872271504134395,-0.459000524883225,0.678415439277208,0,113.272787266765,205.6007407793,9,61,429.2014815586,5.69095557381456,0.00521609111926181,NA,0.859277585472892
"100","100","~Elevation^2 ~ 1 ~ Tmax^2 + Biotic ~ Tmax^2 + Biotic",NA,NA,NA,NA,NA,NA,-0.409653582863063,0.512058846972261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.408726335984168,0.759792393553215,NA,NA,-0.875707289786395,0.696259316916622,NA,NA,0.214083798299511,0.754345297940428,NA,NA,NA,NA,NA,NA,NA,NA,0.204313547404754,0.172911782906717,NA,NA,-1.00715700446715,0.207517867373971,NA,NA,0.216897945407711,0.21250454735749,NA,NA,NA,NA,NA,NA,1.29622203823227,0.872271504134395,-0.459000524883225,0.678415439277208,0,113.272787266765,205.6007407793,9,61,429.2014815586,5.69095557381456,0.00521609111926181,NA,0.864493676592154
"59","59","~Elevation ~ Tvar + Biotic ~ Tvar + Biotic ~ Tvar + Biotic",NA,NA,0.369868447487903,0.361553142589599,NA,NA,-0.270177648334515,0.4551133763687,NA,NA,NA,NA,NA,NA,NA,NA,0.754979521480443,0.645356453884256,NA,NA,-0.27172054205596,0.417756582107758,NA,NA,-0.551230493118003,0.491066640774062,NA,NA,NA,NA,NA,NA,NA,NA,0.0462966180631671,0.576869874443958,NA,NA,0.228478443421693,0.151511435785201,NA,NA,-0.946196500697332,0.20096244527096,NA,NA,NA,NA,NA,NA,NA,NA,0.339436924710882,0.209282411102126,1.26873244593641,0.857633826005128,-0.475721403347788,0.664999153706138,0,57.72413116925,203.715874526042,11,61,429.431749052085,5.92122306729914,0.00464882522043298,NA,0.869142501812587
"112","112","~Elevation^2 ~ Tvar^2 + Biotic ~ Tvar^2 + Biotic ~ Tvar^2 + Biotic",NA,NA,0.369868447487903,0.361553142589599,NA,NA,-0.270177648334515,0.4551133763687,NA,NA,NA,NA,NA,NA,NA,NA,0.754979521480443,0.645356453884256,NA,NA,-0.27172054205596,0.417756582107758,NA,NA,-0.551230493118003,0.491066640774062,NA,NA,NA,NA,NA,NA,NA,NA,0.0462966180631671,0.576869874443958,NA,NA,0.228478443421693,0.151511435785201,NA,NA,-0.946196500697332,0.20096244527096,NA,NA,NA,NA,NA,NA,NA,NA,0.339436924710882,0.209282411102126,1.26873244593641,0.857633826005128,-0.475721403347788,0.664999153706138,0,57.72413116925,203.715874526042,11,61,429.431749052085,5.92122306729914,0.00464882522043298,NA,0.87379132703302
"39","39","~1 ~ Tmax + Biotic ~ 1 ~ Tmax + Biotic",NA,NA,0.259556571495947,0.392370533374327,NA,NA,-0.412944175475915,0.44979880620601,NA,NA,-0.149813573863866,0.41496118516909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.808421177112708,0.517681666431743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279680079337038,0.143284085132825,NA,NA,-1.01148948050977,0.207198758351792,NA,NA,0.111735613925843,0.15561209312079,NA,NA,NA,NA,NA,NA,NA,NA,-0.663805299072615,0.592721655727716,0,29.6317558787448,206.719268155131,8,61,429.438536310262,5.92801032547618,0.00463307557128656,NA,0.878424402604306
"96","96","~1 ~ Tmax^2 + Biotic ~ 1 ~ Tmax^2 + Biotic",NA,NA,0.259556571495947,0.392370533374327,NA,NA,-0.412944175475915,0.44979880620601,NA,NA,-0.149813573863866,0.41496118516909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.808421177112708,0.517681666431743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.279680079337038,0.143284085132825,NA,NA,-1.01148948050977,0.207198758351792,NA,NA,0.111735613925843,0.15561209312079,NA,NA,NA,NA,NA,NA,NA,NA,-0.663805299072615,0.592721655727716,0,29.6317558787448,206.719268155131,8,61,429.438536310262,5.92801032547618,0.00463307557128656,NA,0.883057478175593
"2","2","~1 ~ Tmin ~ Tmin ~ Tmin",NA,NA,NA,NA,NA,NA,-0.346269738030069,0.399113786627305,NA,NA,NA,NA,-0.505722077251338,0.414297683452878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6847791539979,0.461042935164417,NA,NA,NA,NA,-0.11062401116668,0.435047806911852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91061815325076,0.189215593153713,NA,NA,NA,NA,-0.167390023680185,0.169461104781915,NA,NA,NA,NA,NA,NA,-0.686905614791657,0.587214306678621,0,18.2766326348303,207.786085228536,7,61,429.572170457072,6.06164447228662,0.00433362270404043,NA,0.887391100879633
"62","62","~1 ~ Tmin^2 ~ Tmin^2 ~ Tmin^2",NA,NA,NA,NA,NA,NA,-0.346269738030069,0.399113786627305,NA,NA,NA,NA,-0.505722077251338,0.414297683452878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6847791539979,0.461042935164417,NA,NA,NA,NA,-0.11062401116668,0.435047806911852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.91061815325076,0.189215593153713,NA,NA,NA,NA,-0.167390023680185,0.169461104781915,NA,NA,NA,NA,NA,NA,-0.686905614791657,0.587214306678621,0,18.2766326348303,207.786085228536,7,61,429.572170457072,6.06164447228662,0.00433362270404043,NA,0.891724723583674
