"","model","formula","col(Biotic:Tmin)","SEcol(Biotic:Tmin)","col(Biotic)","SEcol(Biotic)","col(Int)","SEcol(Int)","col(Tmax:Biotic)","SEcol(Tmax:Biotic)","col(Tmax)","SEcol(Tmax)","col(Tmin)","SEcol(Tmin)","col(Tvar:Biotic)","SEcol(Tvar:Biotic)","col(Tvar)","SEcol(Tvar)","ext(Biotic:Tmin)","SEext(Biotic:Tmin)","ext(Biotic)","SEext(Biotic)","ext(Int)","SEext(Int)","ext(Tmax:Biotic)","SEext(Tmax:Biotic)","ext(Tmax)","SEext(Tmax)","ext(Tmin)","SEext(Tmin)","ext(Tvar:Biotic)","SEext(Tvar:Biotic)","ext(Tvar)","SEext(Tvar)","p(Biotic:Tmin)","SEp(Biotic:Tmin)","p(Biotic)","SEp(Biotic)","p(Int)","SEp(Int)","p(Tmax:Biotic)","SEp(Tmax:Biotic)","p(Tmax)","SEp(Tmax)","p(Tmin)","SEp(Tmin)","p(Tvar:Biotic)","SEp(Tvar:Biotic)","p(Tvar)","SEp(Tvar)","psi(Elevation)","SEpsi(Elevation)","psi(Int)","SEpsi(Int)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"20","20","~1 ~ Biotic ~ Biotic ~ Biotic",NA,NA,0.466724590729247,0.74812262618131,-1.27557375100999,0.626154265946258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.414666760419484,0.764290555911843,-1.00267357400972,0.490189896038053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166758160850453,0.244431505232118,-1.52583413808972,0.184403405367833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.749203107286471,0.784329943099826,0,56.9429597823402,259.695173451552,7,61,533.390346903105,5.28339047622353,0.00728885213076777,NA,0.844833154438416
"33","33","~1 ~ Tmax + Biotic ~ 1 ~ Tmax + Biotic",NA,NA,0.21399763994559,0.623097792929078,-1.19243932692989,0.565228847912902,NA,NA,-0.00601982244968631,0.473388675867016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05641596153143,0.4803580717587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128995148356511,0.200580469428545,-1.57639781824762,0.183384600509349,NA,NA,0.237827972864867,0.157802792408203,NA,NA,NA,NA,NA,NA,NA,NA,0.695261038785875,0.72383150903008,0,40.9507299171594,258.714554364029,8,61,533.429108728058,5.32215230117617,0.00714894764309732,NA,0.851982102081513
"77","77","~1 ~ Tmax^2 + Biotic ~ 1 ~ Tmax^2 + Biotic",NA,NA,0.21399763994559,0.623097792929078,-1.19243932692989,0.565228847912902,NA,NA,-0.00601982244968631,0.473388675867016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.05641596153143,0.4803580717587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.128995148356511,0.200580469428545,-1.57639781824762,0.183384600509349,NA,NA,0.237827972864867,0.157802792408203,NA,NA,NA,NA,NA,NA,NA,NA,0.695261038785875,0.72383150903008,0,40.9507299171594,258.714554364029,8,61,533.429108728058,5.32215230117617,0.00714894764309732,NA,0.85913104972461
"6","6","~Elevation ~ Tmin ~ 1 ~ Tmin",NA,NA,NA,NA,-1.05516766799908,0.503389134489259,NA,NA,NA,NA,-0.181301226334426,0.458692679632268,NA,NA,NA,NA,NA,NA,NA,NA,-0.968797153296668,0.47155078935215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51964955085386,0.178242704986742,NA,NA,NA,NA,0.121982044199599,0.198312260187745,NA,NA,NA,NA,0.325421857332643,0.972050534713643,0.732157967322653,0.887227947070564,0,68.3126203019709,259.730450405816,7,61,533.460900811632,5.35394438475021,0.00703620611861128,NA,0.866167255843222
"53","53","~Elevation^2 ~ Tmin^2 ~ 1 ~ Tmin^2",NA,NA,NA,NA,-1.05516766799908,0.503389134489259,NA,NA,NA,NA,-0.181301226334426,0.458692679632268,NA,NA,NA,NA,NA,NA,NA,NA,-0.968797153296668,0.47155078935215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.51964955085386,0.178242704986742,NA,NA,NA,NA,0.121982044199599,0.198312260187745,NA,NA,NA,NA,0.325421857332643,0.972050534713643,0.732157967322653,0.887227947070564,0,68.3126203019709,259.730450405816,7,61,533.460900811632,5.35394438475021,0.00703620611861128,NA,0.873203461961833
"24","24","~Elevation ~ Biotic ~ 1 ~ Biotic",NA,NA,0.258386353845688,0.600431470592747,-1.18684744853106,0.568972023520847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03243477661933,0.498620363226689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075236107721697,0.199321076219564,-1.53257954315585,0.187408948742933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121911046827483,1.05651276461467,0.767008064815612,0.902930121473165,0,83.3518274191792,259.817085984341,7,61,533.634171968683,5.52721554180141,0.00645227991005379,NA,0.879655741871887
"68","68","~Elevation^2 ~ Biotic ~ 1 ~ Biotic",NA,NA,0.258386353845688,0.600431470592747,-1.18684744853106,0.568972023520847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.03243477661933,0.498620363226689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075236107721697,0.199321076219564,-1.53257954315585,0.187408948742933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121911046827483,1.05651276461467,0.767008064815612,0.902930121473165,0,83.3518274191792,259.817085984341,7,61,533.634171968683,5.52721554180141,0.00645227991005379,NA,0.88610802178194
"11","11","~Elevation ~ Tmax ~ Tmax ~ Tmax",NA,NA,NA,NA,-1.09822527557884,0.580126806661807,NA,NA,0.0649206306786061,0.481284469319551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.970241636174302,0.486044595636315,NA,NA,-0.178896845174198,0.655829119886195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.60621723646088,0.176060440332675,NA,NA,0.224143674052623,0.154692755997555,NA,NA,NA,NA,NA,NA,0.325602562141049,1.01530806299337,0.927339159505322,0.948939761046348,0,93.5118694717596,258.904748981007,8,61,533.809497962014,5.70254153513292,0.00591073710980181,NA,0.892018758891742
"58","58","~Elevation^2 ~ Tmax^2 ~ Tmax^2 ~ Tmax^2",NA,NA,NA,NA,-1.09822527557884,0.580126806661807,NA,NA,0.0649206306786061,0.481284469319551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.970241636174302,0.486044595636315,NA,NA,-0.178896845174198,0.655829119886195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.60621723646088,0.176060440332675,NA,NA,0.224143674052623,0.154692755997555,NA,NA,NA,NA,NA,NA,0.325602562141049,1.01530806299337,0.927339159505322,0.948939761046348,0,93.5118694717596,258.904748981007,8,61,533.809497962014,5.70254153513292,0.00591073710980181,NA,0.897929496001544
"25","25","~Elevation ~ 1 ~ Biotic ~ Biotic",NA,NA,NA,NA,-1.12349722546462,0.50627442726836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123602079486658,0.789351163063095,-0.973776020358257,0.486439941003054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115295575455832,0.274853800458512,-1.51748772231373,0.183704607260477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225863357008676,1.01217863682287,0.790147323367411,0.93280360140468,0,84.1528924258888,259.910485501646,7,61,533.820971003292,5.71401457641014,0.00587692711297166,NA,0.903806423114516
"69","69","~Elevation^2 ~ 1 ~ Biotic ~ Biotic",NA,NA,NA,NA,-1.12349722546462,0.50627442726836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123602079486658,0.789351163063095,-0.973776020358257,0.486439941003054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115295575455832,0.274853800458512,-1.51748772231373,0.183704607260477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.225863357008676,1.01217863682287,0.790147323367411,0.93280360140468,0,84.1528924258888,259.910485501646,7,61,533.820971003292,5.71401457641014,0.00587692711297166,NA,0.909683350227487
