"","model","formula","col(Biotic:Tmin)","SEcol(Biotic:Tmin)","col(Biotic)","SEcol(Biotic)","col(ForestLossCT)","SEcol(ForestLossCT)","col(Int)","SEcol(Int)","col(Tmax:Biotic)","SEcol(Tmax:Biotic)","col(Tmax)","SEcol(Tmax)","col(Tmin)","SEcol(Tmin)","col(Tvar:Biotic)","SEcol(Tvar:Biotic)","col(Tvar)","SEcol(Tvar)","ext(Biotic:Tmin)","SEext(Biotic:Tmin)","ext(Biotic)","SEext(Biotic)","ext(ForestLossCT)","SEext(ForestLossCT)","ext(Int)","SEext(Int)","ext(Tmax:Biotic)","SEext(Tmax:Biotic)","ext(Tmax)","SEext(Tmax)","ext(Tmin)","SEext(Tmin)","ext(Tvar:Biotic)","SEext(Tvar:Biotic)","ext(Tvar)","SEext(Tvar)","p(Biotic:Tmin)","SEp(Biotic:Tmin)","p(Biotic)","SEp(Biotic)","p(ForestLossCT)","SEp(ForestLossCT)","p(Int)","SEp(Int)","p(Tmax:Biotic)","SEp(Tmax:Biotic)","p(Tmax)","SEp(Tmax)","p(Tmin)","SEp(Tmin)","p(Tvar:Biotic)","SEp(Tvar:Biotic)","p(Tvar)","SEp(Tvar)","psi(Elevation)","SEpsi(Elevation)","psi(Int)","SEpsi(Int)","Converge","CondNum","negLogLike","nPars","n","AIC","delta","AICwt","Rsq","cumltvWt"
"51","51","~Elevation ~ Tvar * Biotic ~ Tvar * Biotic ~ Tvar * Biotic",NA,NA,-1.94512921885052,3.54144890578071,NA,NA,2.96230898628501,4.51265073216409,NA,NA,NA,NA,NA,NA,1.70052038355444,2.52516691760335,-0.488993407107087,1.34034053874346,NA,NA,0.133140527411625,0.369293412947597,NA,NA,-1.6679769974664,0.403808953768335,NA,NA,NA,NA,NA,NA,0.215001642543501,0.336009016685646,0.115138557868778,0.41478855104849,NA,NA,-0.0178282952553288,0.125322405376599,NA,NA,0.253138937349958,0.160963013602115,NA,NA,NA,NA,NA,NA,0.187295855574935,0.137006243899652,-0.765933511923436,0.193744376672557,0.492494829292759,0.551185707044087,0.303028262853473,0.549515631385102,0,4712.07285321418,309.94796077394,14,61,647.895921547881,31.4154662258009,1.16760701283493e-08,NA,0.999999982210788
"101","101","~Elevation^2 ~ Tvar^2 * Biotic ~ Tvar^2 * Biotic ~ Tvar^2 * Biotic",NA,NA,-1.94512921885052,3.54144890578071,NA,NA,2.96230898628501,4.51265073216409,NA,NA,NA,NA,NA,NA,1.70052038355444,2.52516691760335,-0.488993407107087,1.34034053874346,NA,NA,0.133140527411625,0.369293412947597,NA,NA,-1.6679769974664,0.403808953768335,NA,NA,NA,NA,NA,NA,0.215001642543501,0.336009016685646,0.115138557868778,0.41478855104849,NA,NA,-0.0178282952553288,0.125322405376599,NA,NA,0.253138937349958,0.160963013602115,NA,NA,NA,NA,NA,NA,0.187295855574935,0.137006243899652,-0.765933511923436,0.193744376672557,0.492494829292759,0.551185707044087,0.303028262853473,0.549515631385102,0,4712.07285321418,309.94796077394,14,61,647.895921547881,31.4154662258009,1.16760701283493e-08,NA,0.999999993886858
"1","1","~1 ~ 1 ~ 1 ~ 1",NA,NA,NA,NA,NA,NA,0.834038319049427,0.461047205766237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44448898142944,0.318266259850416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554702080416944,0.109048676864824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0528071932137441,0.468953723523104,0,18.8649263852602,321.649569714179,4,61,651.299139428358,34.8186841062778,2.12959648674437e-09,NA,0.999999996016454
"111","111","~1 ~ 1 ~ ForestLossCT ~ ForestLossCT",NA,NA,NA,NA,NA,NA,0.841179849411578,0.462140059525048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.570519200613446,0.60719324387298,-1.51055566927242,0.338288215982309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0184812695235185,0.147959013139475,0.556418929215046,0.108890004401059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0528678972109666,0.468593982112049,0,32.9099500444478,321.083183490179,6,61,654.166366980358,37.6859116582783,5.07793069919439e-10,NA,0.999999996524247
"114","114","~Elevation^2 ~ 1 ~ ForestLossCT ~ ForestLossCT",NA,NA,NA,NA,NA,NA,0.85049145532973,0.46133574846696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.571613403658657,0.606827881611185,-1.50705403738885,0.33808662867214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0197458005128313,0.148168062993018,0.55751745221772,0.108847991306583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634574102181147,0.534364312720052,0.159657253216801,0.515775030203705,0,32.910023847779,320.333170179334,7,61,654.666340358667,38.1858850365873,3.95474904561824e-10,NA,0.999999996919722
"21","21","~1 ~ Biotic ~ 1 ~ Biotic",NA,NA,-0.293083283534922,0.478492368248638,NA,NA,0.907225468707893,0.49237830901923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44545678204254,0.317215596041849,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0300008538030024,0.1214267489498,NA,NA,0.561577521080259,0.113616829250146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.044337622116639,0.469593287345256,0,31.9217299188385,321.40647362188,6,61,654.81294724376,38.3324919216801,3.67522260722423e-10,NA,0.999999997287244
"22","22","~1 ~ 1 ~ Biotic ~ Biotic",NA,NA,NA,NA,NA,NA,0.830341135954219,0.458511122561701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.184166167208553,0.334182259112583,NA,NA,-1.40830727270534,0.319647121097035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0411530817350375,0.120703585000566,NA,NA,0.566396215871016,0.112973422846396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.049549632387576,0.469148642466911,0,22.443638840831,321.448609740684,6,61,654.897219481367,38.4167641592871,3.52358023677372e-10,NA,0.999999997639602
"110","110","~1 ~ ForestLossCT ~ 1 ~ ForestLossCT",NA,NA,NA,NA,0.10974549084478,0.711295344231846,0.833946767670509,0.459343136734332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44492859352396,0.318498321445506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0155453119601608,0.148047676796014,0.554787439015813,0.109034962490787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0532605947227015,0.468981559260527,0,42.9273069461777,321.632223382483,6,61,655.264446764965,38.7839914428852,2.93252534299924e-10,NA,0.999999997932855
"24","24","~Elevation ~ Biotic ~ 1 ~ Biotic",NA,NA,-0.282984039989528,0.476952284938021,NA,NA,0.915736491504788,0.490890516474659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44169236835142,0.31699755904174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0293284018309929,0.121276089370372,NA,NA,0.562823356632984,0.113545565186646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627771541427012,0.534626941202924,0.163396995207071,0.515598238392339,0,37.5677643233841,320.674480316671,7,61,655.348960633342,38.8685053112624,2.81118754917444e-10,NA,0.999999998213974
"78","78","~Elevation^2 ~ Biotic ~ 1 ~ Biotic",NA,NA,-0.282984039989528,0.476952284938021,NA,NA,0.915736491504788,0.490890516474659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44169236835142,0.31699755904174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0293284018309929,0.121276089370372,NA,NA,0.562823356632984,0.113545565186646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.627771541427012,0.534626941202924,0.163396995207071,0.515598238392339,0,37.5677643233841,320.674480316671,7,61,655.348960633342,38.8685053112624,2.81118754917444e-10,NA,0.999999998495093
"25","25","~Elevation ~ 1 ~ Biotic ~ Biotic",NA,NA,NA,NA,NA,NA,0.840157719819921,0.457533380391547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.181154655236948,0.334119730819926,NA,NA,-1.40510960889415,0.319307736851674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0402930617043749,0.120537151660721,NA,NA,0.567336761463872,0.112927306776344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.630976831327168,0.534699376057405,0.159899167514428,0.515426172761585,0,37.1867395587235,320.709522964535,7,61,655.419045929071,38.9385906069908,2.71438215852843e-10,NA,0.999999998766531
"79","79","~Elevation^2 ~ 1 ~ Biotic ~ Biotic",NA,NA,NA,NA,NA,NA,0.840157719819921,0.457533380391547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.181154655236948,0.334119730819926,NA,NA,-1.40510960889415,0.319307736851674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0402930617043749,0.120537151660721,NA,NA,0.567336761463872,0.112927306776344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.630976831327168,0.534699376057405,0.159899167514428,0.515426172761585,0,37.1867395587235,320.709522964535,7,61,655.419045929071,38.9385906069908,2.71438215852843e-10,NA,0.999999999037969
"113","113","~Elevation^2 ~ ForestLossCT ~ 1 ~ ForestLossCT",NA,NA,NA,NA,0.104661279238595,0.711008977443984,0.844151591806779,0.458183860709016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.44066100125084,0.318013754831524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0168115255668842,0.148200789739612,0.556049520390751,0.108983645605915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.633712557861394,0.534743793311659,0.157444263338968,0.515538980116439,0,42.943234305512,320.886521482344,7,61,655.773042964687,39.2925876426071,2.27405787047253e-10,NA,0.999999999265375
"109","109","~1 ~ ForestLossCT ~ ForestLossCT ~ ForestLossCT",NA,NA,NA,NA,0.094846596547723,0.710011138428326,0.841755761272813,0.460846568833364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.56890736652975,0.60699111250174,-1.51119786085715,0.338395405967369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0189648806133439,0.1479858712535,0.556579264934313,0.108890402757333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0522935060096702,0.468661604821417,0,42.9195262391686,321.074083152572,7,61,656.148166305145,39.6677109830648,1.88514393020661e-10,NA,0.999999999453889
"20","20","~1 ~ Biotic ~ Biotic ~ Biotic",NA,NA,-0.295635435221208,0.475275160367784,NA,NA,0.90052234162215,0.488162962775101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18752397532119,0.333820127670922,NA,NA,-1.41185386038327,0.319127439349361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0338350328311721,0.121221481408727,NA,NA,0.564021462655727,0.113325696724265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0411174265975448,0.46972448587865,0,31.1649015937808,321.247976152126,7,61,656.495952304253,40.0154969821729,1.58425010259095e-10,NA,0.999999999612314
"112","112","~Elevation^2 ~ ForestLossCT ~ ForestLossCT ~ ForestLossCT",NA,NA,NA,NA,0.0900409631344143,0.710056732889861,0.851195118849148,0.460018376829284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57003819739208,0.606590019189105,-1.50756715976879,0.338159189070595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0201567375271322,0.148182550599945,0.557726040569216,0.108848915445615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.634544254810232,0.534447041548136,0.159337316859708,0.515737405493256,0,42.9661697738925,320.324922180085,8,61,656.649844360169,40.1693890380892,1.46692026610946e-10,NA,0.999999999759006
"23","23","~Elevation ~ Biotic ~ Biotic ~ Biotic",NA,NA,-0.285458414685093,0.473771058650852,NA,NA,0.908926919312786,0.486878780763179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.184204877413828,0.333833736814809,NA,NA,-1.40904783579621,0.318942427028371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0329763407310429,0.121061357211429,NA,NA,0.565246491656652,0.113264066884503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625536368351025,0.534563982191223,0.165430393561434,0.5155018599746,0,37.4702774233733,320.521633186763,8,61,657.043266373527,40.5628110514465,1.20496936013017e-10,NA,0.999999999879503
"77","77","~Elevation^2 ~ Biotic ~ Biotic ~ Biotic",NA,NA,-0.285458414685093,0.473771058650852,NA,NA,0.908926919312786,0.486878780763179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.184204877413828,0.333833736814809,NA,NA,-1.40904783579621,0.318942427028371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0329763407310429,0.121061357211429,NA,NA,0.565246491656652,0.113264066884503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625536368351025,0.534563982191223,0.165430393561434,0.5155018599746,0,37.4702774233733,320.521633186763,8,61,657.043266373527,40.5628110514465,1.20496936013017e-10,NA,1
